sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
500119061,YouBike2.0_臺大鹿鳴堂東側,27,0,臺大專區,2023-05-08 20:45:15,25.01511,121.53786,臺大鹿鳴廣場人行道側,NTU Dist,YouBike2.0_NTU LuMing Hall(East),NTU Lu Ming Square(Sidewalk),27,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:45:15,2023-05-08
500119062,YouBike2.0_臺大公館停車場西北側,12,0,臺大專區,2023-05-08 19:55:12,25.01345,121.53798,臺大公館停車場西北側,NTU Dist,YouBike2.0_NTU Gongguan Car Park (Northwest),NTU Gongguan Car Park (Northwest),12,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:55:12,2023-05-08
500119063,YouBike2.0_臺大第二行政大樓南側,27,0,臺大專區,2023-05-08 18:34:04,25.01603,121.53635,臺大行政大樓西側,NTU Dist,YouBike2.0_NTU 2nd Administration Building(South),NTU Administration Building(West),27,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 18:34:04,2023-05-08
500119064,YouBike2.0_臺大明達館機車停車場,28,0,臺大專區,2023-05-08 20:35:05,25.01754,121.54398,臺大明達館西側,NTU Dist,YouBike2.0_NTU Ming - Da Hall Parking,NTU Ming - Da Hall(West),28,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:35:05,2023-05-08
500119066,YouBike2.0_臺大凝態館南側,20,0,臺大專區,2023-05-08 20:39:04,25.02157,121.53633,臺大物理系館南側,NTU Dist,YouBike2.0_NTU Center for Condensed Matter Sciences(South),NTU Dept. of Physics Library,20,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:39:04,2023-05-08
500119067,YouBike2.0_臺大社科院西側,42,0,臺大專區,2023-05-08 19:56:04,25.02053,121.54145,臺大社科院西側,NTU Dist,YouBike2.0_NTU College of social Sciences Building(West),NTU College of social Sciences Building(West),42,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:56:04,2023-05-08
500119068,YouBike2.0_臺大社會系館南側,39,0,臺大專區,2023-05-08 20:39:04,25.01987,121.54175,臺大社會及社工館南側,NTU Dist,YouBike2.0_NTU Department of Sociology(South),NTU Dept. of Sociology / Dept. of Social Work(South),39,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:39:04,2023-05-08
500119069,YouBike2.0_臺大思亮館東南側,10,0,臺大專區,2023-05-08 17:30:47,25.02074,121.53906,臺大思亮館東南側,NTU Dist,YouBike2.0_NTU Shih - Liang Hall(Southeast),NTU Shih - Liang Hall(Southeast),10,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 17:30:47,2023-05-08
500119072,YouBike2.0_臺大原分所北側,12,0,臺大專區,2023-05-08 18:59:04,25.01881,121.53868,臺大原子與分子科學研究所東北側,NTU Dist,YouBike2.0_NTU Institute of Atomic and Molecular Sciences(North),NTU Institute of Atomic and Molecular Sciences(Northeast),12,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 18:59:04,2023-05-08
500119075,YouBike2.0_臺大第一活動中心西南側,40,0,臺大專區,2023-05-08 20:35:05,25.01761,121.53995,第一學生活動中心東南側,NTU Dist,YouBike2.0_NTU 1st Student Activity Center(Southwest),NTU 1st Student Activity Center(Southeast),40,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:35:05,2023-05-08
500119076,YouBike2.0_臺大博理館西側,22,0,臺大專區,2023-05-08 20:40:09,25.01922,121.54195,臺大博理館西側,NTU Dist,YouBike2.0_NTU Barry Lam Hall(West),NTU Barry Lam Hall(West),22,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:40:09,2023-05-08
500119077,YouBike2.0_臺大博雅館西側,56,0,臺大專區,2023-05-08 20:03:05,25.0189,121.536,臺大博雅館西側,NTU Dist,YouBike2.0_NTU Liberal Education Classroom Building(West),NTU Liberal Education Classroom Building(West),56,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:03:05,2023-05-08
500119078,YouBike2.0_臺大森林館北側,10,0,臺大專區,2023-05-08 19:08:04,25.01704,121.53888,臺大森林系學系北側,NTU Dist,YouBike2.0_NTU Forestry Building(North),NTU Forestry Building(North),10,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:08:04,2023-05-08
500119080,YouBike2.0_臺大小小福西南側,10,0,臺大專區,2023-05-08 18:48:04,25.01539,121.53686,臺大進修教育大樓,NTU Dist,YouBike2.0_NTU Xiao Xiao Fu Commissary(Southwest),NTU Omnium Gatherum Building,10,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 18:48:04,2023-05-08
500119081,YouBike2.0_臺大教研館北側,11,0,臺大專區,2023-05-08 20:41:04,25.01337,121.53909,臺大雅頌廣場東南側,NTU Dist,YouBike2.0_NTU Teaching and Research Building(North),NTU The Odeum Square(Southeast),11,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:41:04,2023-05-08
500119082,YouBike2.0_臺大四號館東北側,10,0,臺大專區,2023-05-08 16:34:04,25.01703,121.53781,臺大園藝暨景觀學系北側,NTU Dist,YouBike2.0_NTU Building No.4(Northeast),NTU Department of Horticulture(North),10,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 16:34:04,2023-05-08
500119083,YouBike2.0_臺大新生教室南側,18,0,臺大專區,2023-05-08 19:36:04,25.0196,121.53846,臺大新生教學館南側,NTU Dist,YouBike2.0_NTU Freshman Classroom Building(South),NTU Freshman Classroom Building(South),18,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:36:04,2023-05-08
500119084,YouBike2.0_臺大鄭江樓北側,10,0,臺大專區,2023-05-08 19:51:04,25.019,121.54305,臺大新聞研究所南側,NTU Dist,YouBike2.0_NTU Tseng Jiang Hall(North),NTU Graduate Institute of Journalism(South),10,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:51:04,2023-05-08
500119085,YouBike2.0_臺大電機二館東南側,14,0,臺大專區,2023-05-08 19:30:36,25.01857,121.54247,臺大電機二館南側,NTU Dist,YouBike2.0_NTU E. E. Building No. 2(Southeast),NTU E. E. Building No. 2(Southeast),14,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:30:36,2023-05-08
500119087,YouBike2.0_臺大總圖書館西南側,30,0,臺大專區,2023-05-08 19:51:04,25.0169,121.54031,臺大圖書館西南側,NTU Dist,YouBike2.0_NTU Main Library(Southwest),NTU Main Library(Southwest),30,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:51:04,2023-05-08
500119088,YouBike2.0_臺大黑森林西側,20,0,臺大專區,2023-05-08 20:40:09,25.01995,121.54347,臺大霖澤館南側,NTU Dist,YouBike2.0_NTU Black Forest(West),NTU Tsai Lecture Hall(South),20,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 20:40:09,2023-05-08
500119089,YouBike2.0_臺大獸醫館南側,24,0,臺大專區,2023-05-08 19:32:04,25.01791,121.54242,臺大獸醫系館南側,NTU Dist,YouBike2.0_NTU Dept. of Veterinary Medicine(South),NTU Dept. of Veterinary Medicine(South),24,1,2023-05-08 20:45:30,2023-05-08 20:45:55,2023-05-08 19:32:04,2023-05-08
