sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
500110052,YouBike2.0_南京東路五段59巷口,11,0,松山區,2023-05-08 21:35:05,25.05163,121.55907,南京東路五段57號(前),Songshan Dist,YouBike2.0_Ln. 59， Sec. 5， Nanjing E. Rd.,No. 57， Sec. 5， Nanjing E. Rd.,11,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:35:05,2023-05-08
500110055,YouBike2.0_西松公園,11,0,松山區,2023-05-08 21:34:04,25.05406,121.56407,健康路/南京東路五段251巷50弄(西側),Songshan Dist,YouBike2.0_Xisong Park,Jiankang Rd. & Aly. 50， Ln. 251， Sec. 5， Nanjing E. Rd. Intersection (West),11,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:34:04,2023-05-08
500110059,YouBike2.0_臺北田徑場(北寧路側),24,0,松山區,2023-05-08 21:41:04,25.04954,121.55261,八德路三段25號前,Songshan Dist,YouBike2.0_Taipei Stadium (Beining Rd.),No. 25， Sec. 3， Bade Rd.,24,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:41:04,2023-05-08
500110063,YouBike2.0_介壽國中,12,0,松山區,2023-05-08 21:44:04,25.05722,121.55706,民生東路五段36巷/光復北路165巷,Songshan Dist,YouBike2.0_Jieshou Junior High School,Ln. 36， Sec. 5， Minsheng E. Rd. & Ln. 165， Guangfu N. Rd. Intersection,12,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:44:04,2023-05-08
500110064,YouBike2.0_敦化南京路口(東北側),14,0,松山區,2023-05-08 21:40:10,25.05226,121.54926,敦化北路/南京東路四段,Songshan Dist,YouBike2.0_Dunhua Rd. & Nanjing Rd. Intersection (Northeast),Dunhua N. Rd. & Sec. 4， Nanjing E. Rd. Intersection,14,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:40:10,2023-05-08
500110068,YouBike2.0_長春慶城街口,16,0,松山區,2023-05-08 20:52:04,25.05452,121.54636,長春路431號前,Songshan Dist,YouBike2.0_Changchun Rd. & Qingcheng St. Intersection,No. 431， Changchun Rd.,16,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:52:04,2023-05-08
500110071,YouBike2.0_捷運小巨蛋站(3號出口),15,0,松山區,2023-05-08 21:47:04,25.05152,121.55243,南京東路四段12號前,Songshan Dist,YouBike2.0_MRT Taipei Arena Sta. (Exit.3),No. 12， Sec. 4， Nanjing E. Rd.,15,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:47:04,2023-05-08
500110072,YouBike2.0_捷運小巨蛋站(5號出口)_1,20,0,松山區,2023-05-08 21:47:04,25.05181,121.5521,南京東路四段/健康路(西北側),Songshan Dist,YouBike2.0_MRT Taipei Arena Sta. (Exit.5)_1,Sec. 4， Nanjing E. Rd. & Jiankang Rd. Intersection (Northwest),19,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:47:04,2023-05-08
500110074,YouBike2.0_民生復興路口,17,0,松山區,2023-05-08 21:47:04,25.05764,121.54443,民生東路三段/復興北路(東南側),Songshan Dist,YouBike2.0_Minsheng Rd. & Fuxing Rd. Intersection,Sec. 3， Minsheng E. Rd. & Fuxing N. Rd. Intersection (Southeast),17,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:47:04,2023-05-08
500110078,YouBike2.0_捷運南京三民站(3號出口),29,0,松山區,2023-05-08 21:24:04,25.05129,121.56426,捷運南京三民站(3號出口),Songshan Dist,YouBike2.0_MRT Nanjing Sanmin Sta. (Exit 3),MRT Nanjing Sanmin Sta. (Exit 3),29,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:24:04,2023-05-08
500110080,YouBike2.0_五常街370巷,12,0,松山區,2023-05-08 21:21:05,25.06432,121.54537,五常街370巷8號,Songshan Dist,YouBike2.0_Ln. 370， Wuchang St.,No. 8， Ln. 370， Wuchang St.,12,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:21:05,2023-05-08
500111003,YouBike2.0_捷運昆陽站(1號出口),58,0,南港區,2023-05-08 21:37:05,25.05014,121.59238,忠孝東路六段403號,Nangang Dist,YouBike2.0_MRT Kunyang Sta. (Exit 1),No. 403， Sec. 6， Zhongxiao E. Rd.,58,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:37:05,2023-05-08
500111026,YouBike2.0_捷運南港站(2號出口),14,0,南港區,2023-05-08 21:33:04,25.05201,121.60741,忠孝東路七段380號(2號出口),Nangang Dist,YouBike2.0_MRT Nangang Sta. (Exit 2),No. 380， Sec. 7， Zhongxiao E. Rd. (Exit 2),14,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:33:04,2023-05-08
500111034,YouBike2.0_台北流行音樂中心(市民大道),21,0,南港區,2023-05-08 18:44:04,25.05211,121.59839,市民大道八段99號,Nangang Dist,YouBike2.0_Taipei Pop Music Center (Civic Blvd),No. 99， Sec. 8， Civic Blvd.,20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 18:44:04,2023-05-08
500111038,YouBike2.0_世貿公園,35,0,南港區,2023-05-08 21:47:04,25.05831,121.61422,經貿二路188-1號,Nangang Dist,YouBike2.0_World Trade Park,No. 188-1， Jingmao 2nd Rd.,35,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:47:04,2023-05-08
500111040,YouBike2.0_新新公園(昆陽街60巷),20,0,南港區,2023-05-08 21:39:04,25.0521,121.59053,南港路三段47巷8號南側,Nangang Dist,YouBike2.0_Xinxin Park (Ln. 60， Kunyang St.),No. 8， Ln. 47， Sec. 3， Nangang Rd. (South),20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:39:04,2023-05-08
500111041,YouBike2.0_南港高中(昆陽街),14,0,南港區,2023-05-08 21:30:21,25.05285,121.59279,昆陽街58號東側,Nangang Dist,YouBike2.0_Nangang Senior High School (Kunyang St.),No. 58， Kunyang St. (East),14,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:30:21,2023-05-08
500111046,YouBike2.0_捷運後山埤站(3號出口),12,0,南港區,2023-05-08 21:39:04,25.04511,121.5836,玉成街150號,Nangang Dist,YouBike2.0_MRT Houshanpi Sta. (Exit 3),No. 150， Yucheng St.,12,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:39:04,2023-05-08
500111052,YouBike2.0_胡適公園,20,0,南港區,2023-05-08 18:36:04,25.04014,121.61766,研究院路二段/研究院路二段132巷北側,Nangang Dist,YouBike2.0_Dr.Hu Shih Park,No. 130， Sec. 2， Academia Rd. Intersection (East),20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 18:36:04,2023-05-08
500111055,YouBike2.0_育成高中,20,0,南港區,2023-05-08 18:11:04,25.05853,121.60983,惠民街71號西側,Nangang Dist,YouBike2.0_Yu Cheng Senior High School,No. 71， Huimin St. (West),20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 18:11:04,2023-05-08
500111056,YouBike2.0_捷運南港展覽館站(7號出口),20,0,南港區,2023-05-08 20:50:09,25.05436,121.6181,富康街1巷16弄2號東側,Nangang Dist,YouBike2.0_MRT Nangang Exhibition Center Sta. (Exit 7),No. 2， Aly. 16， Ln. 1， Fukang St. (East),20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:50:09,2023-05-08
500111061,YouBike2.0_捷運南港展覽館站(6號出口),25,0,南港區,2023-05-08 21:13:04,25.05465,121.6185,南港路一段28號旁,Nangang Dist,YouBike2.0_MRT Nangang Exhibition Center Sta. (Exit 6),No. 28， Sec. 1， Nangang Rd.,25,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:13:04,2023-05-08
500111079,YouBike2.0_捷運昆陽站(4號出口),28,0,南港區,2023-05-08 21:42:05,25.05066,121.59431,忠孝東路六段465號,Nangang Dist,YouBike2.0_MRT Kunyang Sta. (Exit 4),No. 465， Sec. 6， Zhongxiao E. Rd.,28,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:42:05,2023-05-08
500111081,YouBike2.0_中研院人文社會科學館,20,0,南港區,2023-05-08 20:41:04,25.04126,121.6118,研究院路二段128號(人文社會科學館),Nangang Dist,YouBike2.0_Humanities and Social Science Building,No. 128， Sec. 2， Academia Rd.,20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:41:04,2023-05-08
500112013,YouBike2.0_興雅國中,18,0,信義區,2023-05-08 19:37:04,25.03616,121.56983,松仁路101號東側,Xinyi Dist,YouBike2.0_Xingya Junior High School,No. 101， Songren Rd. (East),18,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 19:37:04,2023-05-08
500112014,YouBike2.0_捷運象山站(1號出口),24,0,信義區,2023-05-08 21:13:04,25.03295,121.56867,信義路5段152號(1號出口),Xinyi Dist,YouBike2.0_MRT Xiangshan Sta. (Exit 1),No. 152， Sec. 5， Xinyi Rd. (Exit 1),24,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:13:04,2023-05-08
500112016,YouBike2.0_中全公園,17,0,信義區,2023-05-08 21:49:04,25.0382,121.57495,虎林街164巷54號北側,Xinyi Dist,YouBike2.0_Zhongquan Park,No. 54， Ln. 164， Hulin St. (North),15,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:49:04,2023-05-08
500112018,YouBike2.0_信義運動中心,33,0,信義區,2023-05-08 21:36:05,25.03189,121.56678,松勤街100號(前),Xinyi Dist,YouBike2.0_Taipei Xinyi Sports Center,No. 100， Songqin St.,33,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:36:05,2023-05-08
500112019,YouBike2.0_捷運台北101/世貿站(3號出口),15,0,信義區,2023-05-08 21:43:04,25.03275,121.56337,信義路五段16號前,Xinyi Dist,YouBike2.0_MRT Taipei 101/World Trade Center Sta. (Exit 3),No. 16， Sec. 5， Xinyi Rd.,15,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:43:04,2023-05-08
500112027,YouBike2.0_松山家商,25,0,信義區,2023-05-08 16:33:04,25.0347,121.58018,松山路655號(前),Xinyi Dist,YouBike2.0_Songshan High School of Commerce and Home Economics,No. 655， Songshan Rd.,25,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 16:33:04,2023-05-08
500112029,YouBike2.0_臺北市政府,63,0,信義區,2023-05-08 21:45:05,25.03801,121.56541,台北市政府東門(松智路),Xinyi Dist,YouBike2.0_Taipei City Hall,Taipei City Hall East Gate. (Songzhi Rd),63,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:45:05,2023-05-08
500112031,YouBike2.0_市府松壽路口,28,0,信義區,2023-05-08 20:12:04,25.03627,121.56383,市府路/松壽路(東北側),Xinyi Dist,YouBike2.0_Shifu Rd & Songshou Rd Intersection,Shifu Rd & Songshou Rd Intersection. (Northeast),28,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:12:04,2023-05-08
500112035,YouBike2.0_信義廣場(台北101),96,0,信義區,2023-05-08 21:30:21,25.03306,121.5662,松智路/信義路(東北側),Xinyi Dist,YouBike2.0_Xinyi Plaza (Taipei 101),Songzhi Rd & Xinyi Rd Intersection. (Northeast),96,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:30:21,2023-05-08
500112038,YouBike2.0_松仁路121巷口,31,0,信義區,2023-05-08 21:46:04,25.03476,121.56865,松仁路123號北側,Xinyi Dist,YouBike2.0_Ln. 121， Songren Rd Intersection,No. 123， Songren Rd. (North),31,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:46:04,2023-05-08
500112042,YouBike2.0_松高路(信義新天地A4館),17,0,信義區,2023-05-08 21:41:05,25.03918,121.56654,松高路19號,Xinyi Dist,YouBike2.0_Songgao Rd. (Xinyi Place A4),No. 19， Songgao Rd.,17,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:41:05,2023-05-08
500112043,YouBike2.0_興雅松仁路口,65,0,信義區,2023-05-08 21:38:04,25.0401,121.56822,松仁路28號北側,Xinyi Dist,YouBike2.0_Xingya Rd. & Songren Rd. Intersection,No. 28， Songren Rd. (North),65,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:38:04,2023-05-08
500112056,YouBike2.0_基隆忠孝路口西南側,14,0,信義區,2023-05-08 21:41:05,25.04108,121.5629,忠孝東路四段550號,Xinyi Dist,YouBike2.0_Keelung Rd. & Zhongxiao Rd. Intersection (Southwest),No. 550， Sec. 4， Zhongxiao E. Rd.,14,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:41:05,2023-05-08
500112058,YouBike2.0_捷運後山埤站(2號出口),22,0,信義區,2023-05-08 21:41:05,25.04395,121.58184,忠孝東路五段800號,Xinyi Dist,YouBike2.0_MRT Houshanpi Sta. (Exit 2),No. 800， Sec. 5， Zhongxiao E. Rd.,22,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:41:05,2023-05-08
500112066,YouBike2.0_世貿三館,30,0,信義區,2023-05-08 21:30:21,25.03511,121.56369,市府路/松壽路口東南側,Xinyi Dist,YouBike2.0_TWTC Exhibition Hall 3,Shihfu Rd. & Songshou Rd. Intersection (Southeast),30,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:30:21,2023-05-08
500112073,YouBike2.0_仁愛逸仙路口,28,0,信義區,2023-05-08 21:30:21,25.03771,121.56124,仁愛路四段/逸仙路口(西北側),Xinyi Dist,YouBike2.0_Ren'ai Rd. & Yisian Rd. Intersection,Sec. 4， Ren'ai Rd. & Yisian Rd. Intersection (Northwest),28,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:30:21,2023-05-08
500112081,YouBike2.0_松仁路95巷口,60,0,信義區,2023-05-08 21:48:13,25.03656,121.56866,松仁路/松仁路95巷(東南側),Xinyi Dist,YouBike2.0_Ln. 95， Songren Rd.,Songren Rd. & Ln. 95， Songren Rd. Intersection (Southeast),60,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:48:13,2023-05-08
500112082,YouBike2.0_臺北南山廣場_1,55,0,信義區,2023-05-08 21:46:04,25.03404,121.56598,松智路/松廉路(東北側),Xinyi Dist,YouBike2.0_Nan Shan Plaza_1,Songzhi Rd. & Songlian Rd. Intersection (Northeast),55,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:46:04,2023-05-08
500112089,YouBike2.0_忠孝東路五段215巷口,24,0,信義區,2023-05-08 21:49:13,25.0409,121.5705,忠孝東路五段/忠孝東路五段215巷,Xinyi Dist,YouBike2.0_Ln. 215， Sec. 5， Zhongxiao E. Rd.,Sec. 5， Zhongxiao E. Rd. & Ln. 215， Sec. 5， Zhongxiao E. Rd. Intersection,24,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:49:13,2023-05-08
500112090,YouBike2.0_松勤莊敬路口,15,0,信義區,2023-05-08 21:48:04,25.03203,121.5615,松勤街/莊敬路,Xinyi Dist,YouBike2.0_Songqin St. & Zhuangjing Rd. Intersection,Songqin St. & Zhuangjing Rd. Intersection,15,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:48:04,2023-05-08
500113045,YouBike2.0_萬華火車站(D2廣場),17,0,萬華區,2023-05-08 21:44:04,25.03394,121.50117,康定路/康定路287巷(東南側),Wanhua Dist,YouBike2.0_Wanhua Train Sta. (D2 Plaza),Kangding Rd. & Ln. 287， Kangding Rd. Intersection,17,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:44:04,2023-05-08
500113065,YouBike2.0_萬華國中_1,26,0,萬華區,2023-05-08 21:48:13,25.02926,121.49936,西藏路 / 莒光路299巷口(東南側),Wanhua Dist,YouBike2.0_Wanhuaguomin Junior High School,Xizang Rd. & Ln. 299， Juguang Rd. Intersection (Southeast),26,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:48:13,2023-05-08
500119044,YouBike2.0_臺大禮賢樓東南側,23,0,臺大專區,2023-05-08 21:04:04,25.01408,121.53759,臺大仰萃樓東南側,NTU Dist,YouBike2.0_NTU Courtesy House(Southeast),NTU The Apex Building(Southeast),23,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:04:04,2023-05-08
500119046,YouBike2.0_臺大管理學院二館北側,40,0,臺大專區,2023-05-08 21:48:04,25.01355,121.53673,管理學院二號館北側,NTU Dist,YouBike2.0_NTU Building 2， College of Management(North),NTU Building 2， College of Management(North),40,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:48:04,2023-05-08
500119047,YouBike2.0_臺大土木系館,30,0,臺大專區,2023-05-08 19:59:04,25.01761,121.53844,臺大土木工程學系所南側,NTU Dist,YouBike2.0_NTU Dept. of Civil Engineering,NTU Dept. of Civil Engineering(South),30,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 19:59:04,2023-05-08
500119050,YouBike2.0_臺大小福樓東側,31,0,臺大專區,2023-05-08 21:40:10,25.01846,121.5376,臺大小福樓東側,NTU Dist,YouBike2.0_NTU Xiao Fu Commissary(East),NTU Xiao Fu Commissary(East),31,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:40:10,2023-05-08
500119051,YouBike2.0_臺大立體機車停車場,27,0,臺大專區,2023-05-08 19:45:05,25.01616,121.54251,基隆路三段/基隆路三段156巷口北側,NTU Dist,YouBike2.0_NTU Parking lot(Motorcycle),Ln. 156， Sec. 3， Keelung Rd. Intersection(North),27,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 19:45:05,2023-05-08
500119052,YouBike2.0_臺大工綜館南側,26,0,臺大專區,2023-05-08 21:39:04,25.01857,121.54059,臺大工學院東南側,NTU Dist,YouBike2.0_NTU College of Engineering Building(South),NTU College of Engineering Building(Southeast),26,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:39:04,2023-05-08
500119053,YouBike2.0_臺大天文數學館南側,19,0,臺大專區,2023-05-08 21:11:04,25.02108,121.53783,臺大天文數學館西南側,NTU Dist,YouBike2.0_NTU Astronomy - Mathematics Building(South),NTU Astronomy - Mathematics Building(Southwest),19,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:11:04,2023-05-08
500119054,YouBike2.0_臺大心理系館南側,30,0,臺大專區,2023-05-08 21:32:04,25.01941,121.5404,臺大心理學系南側,NTU Dist,YouBike2.0_NTU Dept. of Psychology (South Hall),NTU Dept. of Psychology (South Hall),30,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:32:04,2023-05-08
500119057,YouBike2.0_臺大五號館西側,20,0,臺大專區,2023-05-08 20:34:04,25.01666,121.53718,臺大生物系館西側,NTU Dist,YouBike2.0_NTU Building No.5(West),NTU Department of Bioenvironmental Systems Engineering(West),20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:34:04,2023-05-08
500119058,YouBike2.0_臺大舊體育館西側,33,0,臺大專區,2023-05-08 20:35:05,25.0198,121.53583,臺大田徑場東側,NTU Dist,YouBike2.0_NTU Gymnasium(West),NTU Sports Field(East),33,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:35:05,2023-05-08
500119061,YouBike2.0_臺大鹿鳴堂東側,27,0,臺大專區,2023-05-08 20:47:04,25.01511,121.53786,臺大鹿鳴廣場人行道側,NTU Dist,YouBike2.0_NTU LuMing Hall(East),NTU Lu Ming Square(Sidewalk),27,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:47:04,2023-05-08
500119062,YouBike2.0_臺大公館停車場西北側,12,0,臺大專區,2023-05-08 19:55:12,25.01345,121.53798,臺大公館停車場西北側,NTU Dist,YouBike2.0_NTU Gongguan Car Park (Northwest),NTU Gongguan Car Park (Northwest),12,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 19:55:12,2023-05-08
500119066,YouBike2.0_臺大凝態館南側,20,0,臺大專區,2023-05-08 21:25:05,25.02157,121.53633,臺大物理系館南側,NTU Dist,YouBike2.0_NTU Center for Condensed Matter Sciences(South),NTU Dept. of Physics Library,20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:25:05,2023-05-08
500119067,YouBike2.0_臺大社科院西側,42,0,臺大專區,2023-05-08 21:49:13,25.02053,121.54145,臺大社科院西側,NTU Dist,YouBike2.0_NTU College of social Sciences Building(West),NTU College of social Sciences Building(West),42,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:49:13,2023-05-08
500119068,YouBike2.0_臺大社會系館南側,39,0,臺大專區,2023-05-08 21:21:05,25.01987,121.54175,臺大社會及社工館南側,NTU Dist,YouBike2.0_NTU Department of Sociology(South),NTU Dept. of Sociology / Dept. of Social Work(South),39,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:21:05,2023-05-08
500119069,YouBike2.0_臺大思亮館東南側,10,0,臺大專區,2023-05-08 17:30:47,25.02074,121.53906,臺大思亮館東南側,NTU Dist,YouBike2.0_NTU Shih - Liang Hall(Southeast),NTU Shih - Liang Hall(Southeast),10,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 17:30:47,2023-05-08
500119071,YouBike2.0_臺大計資中心南側,34,0,臺大專區,2023-05-08 20:55:11,25.02036,121.53992,臺大計算機網路資訊中心南側,NTU Dist,YouBike2.0_NTU Computer and Information Networking Center(South),NTU Computer and Information Networking Center(South),34,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:55:11,2023-05-08
500119072,YouBike2.0_臺大原分所北側,12,0,臺大專區,2023-05-08 18:59:04,25.01881,121.53868,臺大原子與分子科學研究所東北側,NTU Dist,YouBike2.0_NTU Institute of Atomic and Molecular Sciences(North),NTU Institute of Atomic and Molecular Sciences(Northeast),12,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 18:59:04,2023-05-08
500119075,YouBike2.0_臺大第一活動中心西南側,40,0,臺大專區,2023-05-08 21:32:04,25.01761,121.53995,第一學生活動中心東南側,NTU Dist,YouBike2.0_NTU 1st Student Activity Center(Southwest),NTU 1st Student Activity Center(Southeast),40,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:32:04,2023-05-08
500119077,YouBike2.0_臺大博雅館西側,56,0,臺大專區,2023-05-08 20:03:05,25.0189,121.536,臺大博雅館西側,NTU Dist,YouBike2.0_NTU Liberal Education Classroom Building(West),NTU Liberal Education Classroom Building(West),56,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 20:03:05,2023-05-08
500119078,YouBike2.0_臺大森林館北側,10,0,臺大專區,2023-05-08 19:08:04,25.01704,121.53888,臺大森林系學系北側,NTU Dist,YouBike2.0_NTU Forestry Building(North),NTU Forestry Building(North),10,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 19:08:04,2023-05-08
500119080,YouBike2.0_臺大小小福西南側,10,0,臺大專區,2023-05-08 18:48:04,25.01539,121.53686,臺大進修教育大樓,NTU Dist,YouBike2.0_NTU Xiao Xiao Fu Commissary(Southwest),NTU Omnium Gatherum Building,10,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 18:48:04,2023-05-08
500119081,YouBike2.0_臺大教研館北側,11,0,臺大專區,2023-05-08 21:18:04,25.01337,121.53909,臺大雅頌廣場東南側,NTU Dist,YouBike2.0_NTU Teaching and Research Building(North),NTU The Odeum Square(Southeast),11,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:18:04,2023-05-08
500119082,YouBike2.0_臺大四號館東北側,10,0,臺大專區,2023-05-08 16:34:04,25.01703,121.53781,臺大園藝暨景觀學系北側,NTU Dist,YouBike2.0_NTU Building No.4(Northeast),NTU Department of Horticulture(North),10,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 16:34:04,2023-05-08
500119083,YouBike2.0_臺大新生教室南側,18,0,臺大專區,2023-05-08 21:25:05,25.0196,121.53846,臺大新生教學館南側,NTU Dist,YouBike2.0_NTU Freshman Classroom Building(South),NTU Freshman Classroom Building(South),18,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:25:05,2023-05-08
500119084,YouBike2.0_臺大鄭江樓北側,10,0,臺大專區,2023-05-08 21:40:10,25.019,121.54305,臺大新聞研究所南側,NTU Dist,YouBike2.0_NTU Tseng Jiang Hall(North),NTU Graduate Institute of Journalism(South),10,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:40:10,2023-05-08
500119085,YouBike2.0_臺大電機二館東南側,14,0,臺大專區,2023-05-08 19:30:36,25.01857,121.54247,臺大電機二館南側,NTU Dist,YouBike2.0_NTU E. E. Building No. 2(Southeast),NTU E. E. Building No. 2(Southeast),14,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 19:30:36,2023-05-08
500119086,YouBike2.0_臺大圖資系館北側,25,0,臺大專區,2023-05-08 21:14:04,25.01804,121.53928,臺大圖書資訊館北側,NTU Dist,YouBike2.0_NTU Dept. of Library and Information Sciences(North),NTU Dept. of Library and Information Sciences(North),25,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:14:04,2023-05-08
500119087,YouBike2.0_臺大總圖書館西南側,30,0,臺大專區,2023-05-08 21:34:04,25.0169,121.54031,臺大圖書館西南側,NTU Dist,YouBike2.0_NTU Main Library(Southwest),NTU Main Library(Southwest),30,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:34:04,2023-05-08
500119088,YouBike2.0_臺大黑森林西側,20,0,臺大專區,2023-05-08 21:30:21,25.01995,121.54347,臺大霖澤館南側,NTU Dist,YouBike2.0_NTU Black Forest(West),NTU Tsai Lecture Hall(South),20,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:30:21,2023-05-08
500119089,YouBike2.0_臺大獸醫館南側,24,0,臺大專區,2023-05-08 21:03:05,25.01791,121.54242,臺大獸醫系館南側,NTU Dist,YouBike2.0_NTU Dept. of Veterinary Medicine(South),NTU Dept. of Veterinary Medicine(South),24,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:03:05,2023-05-08
500119090,YouBike2.0_臺大新體育館東南側,40,0,臺大專區,2023-05-08 21:33:05,25.02112,121.53591,臺大體育館東側,NTU Dist,YouBike2.0_NTU Sports Center(Southeast),NTU Sports Center(East),40,1,2023-05-08 21:49:29,2023-05-08 21:49:51,2023-05-08 21:33:05,2023-05-08
